Sample	Assemblies	Reads1	Reads2
Scotland/QEUH-1E0360A/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Scotland__QEUH-1E0360A__2021.fasta.gz		
USA/CA-CDC-LC0570554/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDC-LC0570554__2022.fasta.gz		
Denmark/DCGC-211255/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Denmark__DCGC-211255__2021.fasta.gz		
USA/NC-CDC-ASC210359471/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__NC-CDC-ASC210359471__2021.fasta.gz		
Scotland/QEUH-35CD4F6/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Scotland__QEUH-35CD4F6__2022.fasta.gz		
USA/NY-CDC-LC0824027/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__NY-CDC-LC0824027__2022.fasta.gz		
England/QEUH-1C653C5/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__QEUH-1C653C5__2021.fasta.gz		
Denmark/DCGC-278033/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Denmark__DCGC-278033__2021.fasta.gz		
OW669912	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OW669912.fasta.gz		
USA/CA-CDC-FG-277710/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDC-FG-277710__2022.fasta.gz		
USA/UT-UPHL-220702724025/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__UT-UPHL-220702724025__2022.fasta.gz		
USA/FL-CDC-QDX26718913/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__FL-CDC-QDX26718913__2021.fasta.gz		
England/MILK-2BAA25C/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-2BAA25C__2021.fasta.gz		
AUS/VIC10076/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/AUS__VIC10076__2020.fasta.gz		
England/MILK-2F80E45/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-2F80E45__2021.fasta.gz		
USA/MA-CDCBI-CRSP_7XR27O7BWDBZX6PX/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__MA-CDCBI-CRSP_7XR27O7BWDBZX6PX__2021.fasta.gz		
England/QEUH-2D7159F/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__QEUH-2D7159F__2021.fasta.gz		
USA/GA-CDC-QDX33117427/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__GA-CDC-QDX33117427__2022.fasta.gz		
England/NEWC-2E092A3/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__NEWC-2E092A3__2021.fasta.gz		
USA/PA-CDC-QDX36065515/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__PA-CDC-QDX36065515__2022.fasta.gz		
OW862037	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OW862037.fasta.gz		
USA/WA-CDC-LC0793832/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__WA-CDC-LC0793832__2022.fasta.gz		
England/MILK-2C72DE2/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-2C72DE2__2021.fasta.gz		
USA/SC-COVID22-0605/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__SC-COVID22-0605__2022.fasta.gz		
USA/MD-CDC-QDX37977432/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__MD-CDC-QDX37977432__2022.fasta.gz		
Scotland/QEUH-353AD17/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Scotland__QEUH-353AD17__2022.fasta.gz		
England/BRBR-19D2223/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__BRBR-19D2223__2021.fasta.gz		
USA/UT-CDC-ASC210360713/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__UT-CDC-ASC210360713__2021.fasta.gz		
England/MILK-295D7F1/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-295D7F1__2021.fasta.gz		
England/LSPA-3DE30FE/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__LSPA-3DE30FE__2022.fasta.gz		
Switzerland/SO-ETHZ-400106/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Switzerland__SO-ETHZ-400106__2020.fasta.gz		
USA/OR-UW-22011912261/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__OR-UW-22011912261__2022.fasta.gz		
England/BRBR-272E6C1/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__BRBR-272E6C1__2021.fasta.gz		
USA/UT-UPHL-211115899601/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__UT-UPHL-211115899601__2021.fasta.gz		
USA/CT-CDC-LC0596049/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CT-CDC-LC0596049__2022.fasta.gz		
England/MILK-386980C/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-386980C__2022.fasta.gz		
USA/CA-CDC-FG-063775/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDC-FG-063775__2021.fasta.gz		
OW301922	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OW301922.fasta.gz		
England/MILK-16AAA3E/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-16AAA3E__2021.fasta.gz		
USA/PA-CDC-QDX35482973/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__PA-CDC-QDX35482973__2022.fasta.gz		
Denmark/DCGC-488157/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Denmark__DCGC-488157__2022.fasta.gz		
USA/CT-CDCBI-CRSP_7BKL4JLU4OLWIKOX/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CT-CDCBI-CRSP_7BKL4JLU4OLWIKOX__2022.fasta.gz		
Denmark/DCGC-315679/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Denmark__DCGC-315679__2022.fasta.gz		
USA/CA-CDPH-7000000506/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDPH-7000000506__2021.fasta.gz		
England/LSPA-3B6F1EA/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__LSPA-3B6F1EA__2022.fasta.gz		
England/MILK-56381D/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-56381D__2020.fasta.gz		
England/PLYM-1A0AAFC/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__PLYM-1A0AAFC__2021.fasta.gz		
USA/WY-CDC-ASC210182319/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__WY-CDC-ASC210182319__2021.fasta.gz		
OU997809	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OU997809.fasta.gz		
USA/MA-MASPHL-07820/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__MA-MASPHL-07820__2021.fasta.gz		
OU188147	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OU188147.fasta.gz		
Scotland/QEUH-3D84E9B/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Scotland__QEUH-3D84E9B__2022.fasta.gz		
USA/AZ-CDC-4063464-001/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__AZ-CDC-4063464-001__2021.fasta.gz		
USA/WA-S15087/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__WA-S15087__2021.fasta.gz		
USA/GA-CDC-MMB12566938/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__GA-CDC-MMB12566938__2021.fasta.gz		
USA/PA-CDC-STM-000744038/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__PA-CDC-STM-000744038__2021.fasta.gz		
USA/NMDOH-2021190237/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__NMDOH-2021190237__2021.fasta.gz		
